symbol,date,open,high,low,close,adj_close,volume
AIR.PA,2020-02-21 00:00:00+00:00,122.6290049006659,123.52600880132108,121.09661016756174,122.25524139404295,,1237311
AIR.PA,2020-02-24 00:00:00+00:00,118.44293972645364,119.00357069764844,115.9014050529737,116.2190933227539,,2631098
AIR.PA,2020-02-25 00:00:00+00:00,117.32166324881987,118.03179956953466,115.4155123640439,115.4342041015625,,2168881
AIR.PA,2020-02-26 00:00:00+00:00,114.36901089542532,114.4811328128594,109.97738615647764,112.64973449707033,,2641213
AIR.PA,2020-02-27 00:00:00+00:00,109.84657337583764,110.10820069034868,105.64183034711397,107.4545440673828,,3604297
AIR.PA,2020-02-28 00:00:00+00:00,100.96989446364071,104.76351194110484,98.70867879418712,101.00727081298828,,5697178
AIR.PA,2020-03-02 00:00:00+00:00,102.78260855386822,104.57663055589413,96.57827711692131,100.55876922607422,,4352851
AIR.PA,2020-03-03 00:00:00+00:00,102.3901669466386,106.9499746225589,101.51184056137149,104.76351165771484,,4116304
AIR.PA,2020-03-04 00:00:00+00:00,104.7635038671707,105.11856846539362,102.72653932197782,103.67961120605467,,2046426
AIR.PA,2020-03-05 00:00:00+00:00,103.60486673810703,104.18418946112337,98.8581844209127,100.65220642089844,,2689493
AIR.PA,2020-03-06 00:00:00+00:00,97.0828402030835,98.091980180403,92.9715347290039,92.9715347290039,,4273436
AIR.PA,2020-03-09 00:00:00+00:00,83.44079544211763,89.19661796534987,81.3010474978311,84.08551788330078,,6098900
AIR.PA,2020-03-10 00:00:00+00:00,85.42169250497125,90.08429066043668,83.10441579643324,83.73979949951172,,4342684
AIR.PA,2020-03-11 00:00:00+00:00,85.47776091006824,86.8419656334168,80.03028075775818,80.07699584960938,,4037128
AIR.PA,2020-03-12 00:00:00+00:00,71.94782321700859,75.45177564640836,66.19199393781936,66.6778793334961,,6948250
AIR.PA,2020-03-13 00:00:00+00:00,70.07904834673191,75.2555549067343,64.63156861099834,69.45301055908203,,5478797
AIR.PA,2020-03-16 00:00:00+00:00,62.20216344762509,65.89299050062992,52.69944613852514,64.47272491455078,,5587845
AIR.PA,2020-03-17 00:00:00+00:00,66.66853449901593,67.58423721812078,56.081927914836726,58.90377807617188,,4556332
AIR.PA,2020-03-18 00:00:00+00:00,53.02647830699431,54.1757742372852,44.96271505716612,45.84571075439453,,7222873
AIR.PA,2020-03-19 00:00:00+00:00,47.97144296787462,51.19507978802628,46.33626523230251,50.204627990722656,,5948316
AIR.PA,2020-03-20 00:00:00+00:00,59.4737508802924,63.61308675198946,55.65210682147065,59.59521865844727,,6513253
AIR.PA,2020-03-23 00:00:00+00:00,56.48371995601734,60.67912101817994,50.9801786513499,51.39130783081055,,5709289
AIR.PA,2020-03-24 00:00:00+00:00,56.06324056695478,56.40896288575098,50.84935748331367,52.30700302124024,,5917619
AIR.PA,2020-03-25 00:00:00+00:00,56.40896225481714,57.37138363091382,49.38236908795596,56.07258224487305,,6861866
AIR.PA,2020-03-26 00:00:00+00:00,56.06323880405628,70.25658437583554,55.128851490655336,67.54685974121094,,6003754
AIR.PA,2020-03-27 00:00:00+00:00,67.53751010091254,69.83610190807505,60.77254832569215,63.69717788696289,,4577544
AIR.PA,2020-03-30 00:00:00+00:00,62.89360486031004,62.97770342158788,56.40895848991953,56.93221664428711,,3942743
AIR.PA,2020-03-31 00:00:00+00:00,58.8663981035799,60.39879265851121,55.44654083251953,55.44654083251953,,4388129
AIR.PA,2020-04-01 00:00:00+00:00,54.19446230198561,54.94197141395966,48.68157591791833,48.77501678466797,,5473512
AIR.PA,2020-04-02 00:00:00+00:00,51.12033157715635,51.36327428666633,46.719367969853344,46.97165298461914,,4727133
AIR.PA,2020-04-03 00:00:00+00:00,47.242626334245536,48.49470554265283,46.2568473815918,46.2568473815918,,3611057
AIR.PA,2020-04-06 00:00:00+00:00,50.03643795964146,51.288517053126704,47.5696561192,50.01774978637695,,4536814
AIR.PA,2020-04-07 00:00:00+00:00,53.57777032365527,55.820301369832094,52.64338298181573,53.297454833984375,,4725986
AIR.PA,2020-04-08 00:00:00+00:00,53.16664084975477,55.88570785522461,51.04558116908306,55.88570785522461,,3689182
AIR.PA,2020-04-09 00:00:00+00:00,58.39920434795442,59.05327614953242,53.40023388153134,56.99762344360352,,5865210
AIR.PA,2020-04-14 00:00:00+00:00,57.614322883445126,57.96004519906128,55.325073201804,56.06324005126953,,3251938
AIR.PA,2020-04-15 00:00:00+00:00,56.99762381947126,57.18450198749798,50.95213700489492,51.20442199707031,,3149765
AIR.PA,2020-04-16 00:00:00+00:00,52.7835430479,53.26007902876662,49.16746143168066,49.70940780639648,,3224520
AIR.PA,2020-04-17 00:00:00+00:00,54.6616554886409,54.84853365618383,51.49408320242439,53.07319641113281,,4630925
AIR.PA,2020-04-20 00:00:00+00:00,53.77399087338637,54.17577771600348,51.21377154979413,51.97062301635742,,2355583
AIR.PA,2020-04-21 00:00:00+00:00,51.76506076574296,51.76506076574296,48.46667098689109,48.55076599121094,,3277862
AIR.PA,2020-04-22 00:00:00+00:00,49.05533203188469,50.26069247441095,48.30782292332736,50.01774978637695,,2009235
AIR.PA,2020-04-23 00:00:00+00:00,50.32610311555517,51.31655142286123,49.10205440692795,50.69051361083984,,1805786
AIR.PA,2020-04-24 00:00:00+00:00,50.02710363662225,50.148571435613846,48.60683432156882,48.90583801269531,,2081357
AIR.PA,2020-04-27 00:00:00+00:00,49.51318756437302,49.73743853375351,46.85952733067135,47.71916198730469,,3880637
AIR.PA,2020-04-28 00:00:00+00:00,47.71915812974284,50.55035044903414,47.71915812974284,49.410400390625,,3707630
AIR.PA,2020-04-29 00:00:00+00:00,49.709407041711394,54.62428286603584,48.21438516385556,54.558876037597656,,4838851
AIR.PA,2020-04-30 00:00:00+00:00,56.06324435778406,60.97812410921664,53.30680079731199,54.08234405517578,,5434805
AIR.PA,2020-05-04 00:00:00+00:00,51.39130783081055,52.0360338640476,49.25155979476138,51.39130783081055,,3824066
AIR.PA,2020-05-05 00:00:00+00:00,52.57797988716491,54.10103236056498,52.02669117375047,52.73682403564453,,2531046
AIR.PA,2020-05-06 00:00:00+00:00,52.2322542928763,52.69944796789521,49.85890956832306,50.17660140991211,,2373641
AIR.PA,2020-05-07 00:00:00+00:00,50.27003838793706,52.45650491519568,49.41974604758121,52.09209442138672,,1949715
AIR.PA,2020-05-08 00:00:00+00:00,53.054508317349736,53.95152281001756,51.77439874903212,52.39109420776367,,1293610
AIR.PA,2020-05-11 00:00:00+00:00,52.820915586438986,52.96107511425395,49.90562806176951,50.924110412597656,,2054691
AIR.PA,2020-05-12 00:00:00+00:00,50.73723280199679,50.80263963187279,47.85932159423828,47.85932159423828,,3642869
AIR.PA,2020-05-13 00:00:00+00:00,47.65375530039127,48.13963715471208,45.89710606775524,46.345611572265625,,3583071
AIR.PA,2020-05-14 00:00:00+00:00,45.83169936335943,46.934276734953485,45.046813837214586,46.60724258422852,,3419641
AIR.PA,2020-05-15 00:00:00+00:00,46.83149754203839,47.560322169769606,45.41590113931432,46.07464599609375,,2592698
AIR.PA,2020-05-18 00:00:00+00:00,46.738055428438926,51.7089958190918,46.54183494143009,51.7089958190918,,3792875
AIR.PA,2020-05-19 00:00:00+00:00,52.64338328175482,53.437611101081664,49.50384122498146,50.67182540893555,,4179278
AIR.PA,2020-05-20 00:00:00+00:00,50.3074147818808,51.46605665766205,48.130290557787056,51.43802261352539,,2979573
AIR.PA,2020-05-21 00:00:00+00:00,50.737232308924575,52.23225420511609,49.79350265531016,51.06427001953125,,2440212
AIR.PA,2020-05-22 00:00:00+00:00,50.45691686346052,51.65293152998484,49.447776815276974,50.49429321289063,,3006906
AIR.PA,2020-05-25 00:00:00+00:00,51.363276601437285,55.0167311987526,50.93345568779632,54.792476654052734,,3477619
AIR.PA,2020-05-26 00:00:00+00:00,55.381141072595234,59.12803294083396,55.22229336269114,58.688873291015625,,5591691
AIR.PA,2020-05-27 00:00:00+00:00,59.3242533394765,60.05307075418949,56.73599999938293,57.11909866333008,,4407751
AIR.PA,2020-05-28 00:00:00+00:00,57.99742145977723,58.63280513121207,55.88570765605894,56.17536544799805,,4058210
AIR.PA,2020-05-29 00:00:00+00:00,55.48392139398143,55.48392139398143,52.97976303100586,52.97976303100586,,3864580
AIR.PA,2020-06-01 00:00:00+00:00,55.29704650158424,55.77358250625007,53.876777228823926,55.53998565673828,,2304131
AIR.PA,2020-06-02 00:00:00+00:00,56.08192782954907,59.6886634843428,55.68014099353393,59.52047348022461,,3938126
AIR.PA,2020-06-03 00:00:00+00:00,61.11827815830722,64.0335620407218,60.36141957984153,63.92144012451172,,5333349
AIR.PA,2020-06-04 00:00:00+00:00,63.921446966166926,68.87369602589276,61.56678667039726,67.25720977783203,,6944413
AIR.PA,2020-06-05 00:00:00+00:00,70.35937393431107,75.66669464111328,69.94824119789361,75.66669464111328,,9357529
AIR.PA,2020-06-08 00:00:00+00:00,75.21817790022232,79.37619854753072,73.44284059855457,76.5356674194336,,6926062
AIR.PA,2020-06-09 00:00:00+00:00,77.08695276712007,79.49767372820607,69.75201383867719,70.70508575439453,,7255504
AIR.PA,2020-06-10 00:00:00+00:00,72.27485684876747,74.75098464075434,68.8363112701404,70.04167175292969,,4459277
AIR.PA,2020-06-11 00:00:00+00:00,66.66853374294944,68.90171886364986,62.66001129150391,62.66001129150391,,6610324
AIR.PA,2020-06-12 00:00:00+00:00,61.66022087855702,67.12638559640087,60.922053996869295,62.55723190307617,,5584757
AIR.PA,2020-06-15 00:00:00+00:00,60.50157892002779,63.94012453994005,59.28687611791205,63.53833770751953,,3675595
AIR.PA,2020-06-16 00:00:00+00:00,66.47231323281338,67.3880159411378,63.89340223904352,65.2482681274414,,5092018
AIR.PA,2020-06-17 00:00:00+00:00,65.4071044921875,66.17330171680078,63.81864909175784,65.17350769042969,,3408687
AIR.PA,2020-06-18 00:00:00+00:00,63.87471771291988,64.60353868131035,61.66956306923051,63.370147705078125,,3997334
AIR.PA,2020-06-19 00:00:00+00:00,64.28585798077955,65.25761463379892,62.55723553370333,64.3419189453125,,5582655
AIR.PA,2020-06-22 00:00:00+00:00,63.42620888808763,64.19240620742342,61.44531232672706,62.84689331054688,,2118878
AIR.PA,2020-06-23 00:00:00+00:00,63.63177529857434,64.7436984946533,61.66956334517169,62.37969970703125,,3046980
AIR.PA,2020-06-24 00:00:00+00:00,62.32363606427568,62.98705738455831,58.838375091552734,58.838375091552734,,3412357
AIR.PA,2020-06-25 00:00:00+00:00,58.4178996872524,60.38011533269322,57.2499154570156,59.72603988647461,,3561513
AIR.PA,2020-06-26 00:00:00+00:00,60.14651509227,61.193024341063904,57.8012008942458,57.81988906860352,,3309535
AIR.PA,2020-06-29 00:00:00+00:00,56.894847369294965,60.19323370161667,56.23143318062151,59.19343948364258,,3287317
AIR.PA,2020-06-30 00:00:00+00:00,60.41748802536342,61.59481092541444,58.660835287010585,59.3522834777832,,2988582
AIR.PA,2020-07-01 00:00:00+00:00,59.427028879775264,61.33317976390053,56.857463890149056,59.97832107543945,,2876580
AIR.PA,2020-07-02 00:00:00+00:00,60.86598607314328,63.342113759346255,60.02503610609955,62.05266189575195,,2989535
AIR.PA,2020-07-03 00:00:00+00:00,62.585261972876495,63.22064559646744,60.36141572590365,61.32383346557617,,1574888
AIR.PA,2020-07-06 00:00:00+00:00,62.996395260265615,63.9681589880163,62.54789331134064,63.27671432495117,,2437574
AIR.PA,2020-07-07 00:00:00+00:00,63.11786654519808,63.63177529576611,62.24888604931117,62.88426971435547,,1608022
AIR.PA,2020-07-08 00:00:00+00:00,61.95922122306386,62.5105134516483,60.54830149543172,61.510719299316406,,1977311
AIR.PA,2020-07-09 00:00:00+00:00,62.13675737705234,62.34232373003709,59.07196807861328,59.07196807861328,,2470846
AIR.PA,2020-07-10 00:00:00+00:00,58.1375765981808,61.49202344785167,57.95069843284869,61.155643463134766,,2412795
AIR.PA,2020-07-13 00:00:00+00:00,62.16478338549382,63.51964919235764,62.04331560783392,63.39817428588867,,2148001
AIR.PA,2020-07-14 00:00:00+00:00,62.13675717769616,62.46379131602738,60.4642030087341,61.819068908691406,,2402161
AIR.PA,2020-07-15 00:00:00+00:00,62.88427679814527,66.09856470503235,62.50117453057909,64.67829895019531,,5094971
AIR.PA,2020-07-16 00:00:00+00:00,64.03356196086006,64.80910514812368,62.37969953953827,62.60395050048828,,2035858
AIR.PA,2020-07-17 00:00:00+00:00,62.51050955037217,62.67869954348313,60.91270818022263,61.57612228393555,,2228828
AIR.PA,2020-07-20 00:00:00+00:00,61.66956326679277,62.6880420261885,60.5856705511842,61.39859008789063,,1512486
AIR.PA,2020-07-21 00:00:00+00:00,62.59460471062489,64.93991888513305,62.47313692512485,63.585060119628906,,2197989
AIR.PA,2020-07-22 00:00:00+00:00,63.25801880135932,63.575714197586656,61.01549493325599,62.70673370361328,,1890217
AIR.PA,2020-07-23 00:00:00+00:00,62.99639158391367,63.02442206298443,60.75386058372894,60.996803283691406,,1945594
AIR.PA,2020-07-24 00:00:00+00:00,60.39880008362966,60.52961374741444,58.84771716485791,59.73538589477539,,2093318
AIR.PA,2020-07-27 00:00:00+00:00,59.4083480445293,59.4363785237689,57.69841752281733,57.85726165771485,,2302830
AIR.PA,2020-07-28 00:00:00+00:00,57.81988866609958,59.85684975524384,57.70775962073383,59.66062927246094,,1918092
AIR.PA,2020-07-29 00:00:00+00:00,59.29621910963021,60.71649184344232,58.10020446777344,58.10020446777344,,1945867
AIR.PA,2020-07-30 00:00:00+00:00,59.333595305188126,61.77234680063528,58.081516143573324,59.1840934753418,,3218359
AIR.PA,2020-07-31 00:00:00+00:00,58.94115437945844,59.782100836276726,57.75448204480134,57.94135665893555,,2660929
AIR.PA,2020-08-03 00:00:00+00:00,58.24036375759128,59.68866340043548,56.79206055034229,59.54850387573242,,2563330
AIR.PA,2020-08-04 00:00:00+00:00,60.23995188640956,61.99659748821098,60.015700924837134,61.37055969238281,,2316976
AIR.PA,2020-08-05 00:00:00+00:00,61.60415262261832,63.95880539206114,61.58546801400765,63.51030349731445,,1931247
AIR.PA,2020-08-06 00:00:00+00:00,63.61309428752375,65.03335996278108,63.16458521023674,63.8466911315918,,2431328
AIR.PA,2020-08-07 00:00:00+00:00,63.77193459088062,64.84648143465736,62.83754727086772,64.75304412841797,,1518079
AIR.PA,2020-08-10 00:00:00+00:00,65.10810809360396,67.33194732666016,64.79975857016402,67.33194732666016,,2375364
AIR.PA,2020-08-11 00:00:00+00:00,68.2102734433877,71.18162536621094,68.2102734433877,71.18162536621094,,3123354
AIR.PA,2020-08-12 00:00:00+00:00,70.79853085048471,70.9667208692743,69.31285829185185,70.00430297851562,,1907292
AIR.PA,2020-08-13 00:00:00+00:00,68.58402262236301,69.88282027362882,67.46275369336225,68.49058532714844,,1755844
AIR.PA,2020-08-14 00:00:00+00:00,67.9953616586252,67.9953616586252,66.11724829145658,67.37866973876953,,1475525
AIR.PA,2020-08-17 00:00:00+00:00,67.27589444609146,67.78046450989437,65.93037427595033,66.75263977050781,,1244566
AIR.PA,2020-08-18 00:00:00+00:00,66.14527926773206,66.82737801950267,64.65026098082777,64.68763732910156,,1746225
AIR.PA,2020-08-19 00:00:00+00:00,64.60354594152514,65.72480799908686,64.07094539486177,65.64071655273438,,1257818
AIR.PA,2020-08-20 00:00:00+00:00,64.47272477595477,65.0427016087716,63.6224288969361,64.6315689086914,,1494100
AIR.PA,2020-08-21 00:00:00+00:00,65.4071200759317,65.94906649604675,62.57592730468316,64.5474853515625,,1911917
AIR.PA,2020-08-24 00:00:00+00:00,64.95861011237582,67.36933135986328,64.86517279641023,67.36933135986328,,1837871
AIR.PA,2020-08-25 00:00:00+00:00,67.94864642620645,69.21941374002623,66.86475372314453,66.86475372314453,,1890052
AIR.PA,2020-08-26 00:00:00+00:00,66.5190351402967,67.07966610272763,65.4538341730351,65.63136291503906,,1454869
AIR.PA,2020-08-27 00:00:00+00:00,65.77152241913132,67.71504974189425,64.48207049302621,67.37866973876953,,2056024
AIR.PA,2020-08-28 00:00:00+00:00,67.74308815752265,67.96733914294273,66.26675431848561,66.75263977050781,,1768097
AIR.PA,2020-08-31 00:00:00+00:00,67.27589461416142,67.65899688032101,64.20175912980709,64.32322692871094,,2212248
AIR.PA,2020-09-01 00:00:00+00:00,64.79976657243154,65.00533294677734,62.40773704290281,65.00533294677734,,2386066
AIR.PA,2020-09-02 00:00:00+00:00,65.40711201809546,67.7243956948413,64.89319614357235,67.35063934326172,,2273300
AIR.PA,2020-09-03 00:00:00+00:00,67.74308024586497,70.34067583744174,66.38822149247146,66.8086929321289,,2596847
AIR.PA,2020-09-04 00:00:00+00:00,66.34149938050803,67.89258574559915,64.64091475196287,65.20154571533203,,2020741
AIR.PA,2020-09-07 00:00:00+00:00,65.87430517641567,68.92974853515625,65.65939295902214,68.92974853515625,,1687917
AIR.PA,2020-09-08 00:00:00+00:00,69.14465323657505,69.17268371214266,65.38841980553421,66.13592529296875,,1965586
AIR.PA,2020-09-09 00:00:00+00:00,65.38842753860047,65.70611580434914,63.53833751544515,64.8371353149414,,2973903
AIR.PA,2020-09-10 00:00:00+00:00,64.65959963769792,65.9677433103516,64.2110977166112,64.88385772705078,,1540101
AIR.PA,2020-09-11 00:00:00+00:00,64.42599505321998,64.76237501795117,63.30473325665508,64.30452728271484,,1609414
AIR.PA,2020-09-14 00:00:00+00:00,65.4444883087295,66.8180388005142,64.98664052107108,66.6405029296875,,1691025
AIR.PA,2020-09-15 00:00:00+00:00,66.5377123829803,66.94884503668767,64.6876296989145,64.92122650146484,,1716297
AIR.PA,2020-09-16 00:00:00+00:00,64.94926430723537,66.14527893066406,64.18306699355077,66.14527893066406,,1642471
AIR.PA,2020-09-17 00:00:00+00:00,64.94926438962175,66.76197093670108,64.30453485978305,66.45362854003906,,1531358
AIR.PA,2020-09-18 00:00:00+00:00,66.37886793927883,66.37886793927883,64.09896087646484,64.09896087646484,,3993509
AIR.PA,2020-09-21 00:00:00+00:00,63.846691512381085,63.92144421384308,59.75407378186673,59.884883880615234,,3175014
AIR.PA,2020-09-22 00:00:00+00:00,60.267982670986605,60.45485728510925,57.46482068628956,58.27773666381836,,3342559
AIR.PA,2020-09-23 00:00:00+00:00,59.20278580427187,60.91271644476583,57.73579788208008,57.73579788208008,,2237429
AIR.PA,2020-09-24 00:00:00+00:00,56.53043773410186,57.035007785863456,54.28790654698703,55.736209869384766,,3239813
AIR.PA,2020-09-25 00:00:00+00:00,56.05389396095336,56.22208039049713,54.07299037987388,56.08192443847656,,2495747
AIR.PA,2020-09-28 00:00:00+00:00,57.51153950523695,58.53002183851579,57.00696949108306,58.221675872802734,,2246798
AIR.PA,2020-09-29 00:00:00+00:00,58.22167955616588,58.99721923640298,57.30598034166177,58.483306884765625,,1820433
AIR.PA,2020-09-30 00:00:00+00:00,57.69841760432094,59.04393407579468,56.950908453502194,57.99742126464844,,2016150
AIR.PA,2020-10-01 00:00:00+00:00,59.249500207329696,60.82861350530375,58.35248922970201,60.64173889160156,,2489597
AIR.PA,2020-10-02 00:00:00+00:00,59.61391080621738,60.57633217773476,57.96004480813138,60.38011169433594,,2299021
AIR.PA,2020-10-05 00:00:00+00:00,61.52005430648125,62.33297379605468,60.54829782106289,61.48268508911133,,1605420
AIR.PA,2020-10-06 00:00:00+00:00,61.66957030982188,64.22978986904153,61.4920344171046,63.32343292236328,,2265095
AIR.PA,2020-10-07 00:00:00+00:00,62.9870602666544,63.51966081819611,61.78169962288942,62.323638916015625,,1914374
AIR.PA,2020-10-08 00:00:00+00:00,62.9496801041657,63.72521620855557,62.155445131307374,62.52920150756836,,1669083
AIR.PA,2020-10-09 00:00:00+00:00,62.52919392605002,63.37948975716764,62.06200029457241,62.398380279541016,,2064860
AIR.PA,2020-10-12 00:00:00+00:00,62.67870704921313,63.14590073837756,61.464000605861656,61.66022109985352,,1691699
AIR.PA,2020-10-13 00:00:00+00:00,60.26798260143422,60.39879625693102,59.18409344451175,59.50178527832031,,2160265
AIR.PA,2020-10-14 00:00:00+00:00,59.38031419758261,59.50178554869793,57.53022770913938,58.072174072265625,,2589403
AIR.PA,2020-10-15 00:00:00+00:00,57.13779052072865,57.81989289004544,55.94177223362076,57.73579788208008,,2544700
AIR.PA,2020-10-16 00:00:00+00:00,58.20298713511561,60.426826394809154,57.51153894858925,60.11847686767578,,2602485
AIR.PA,2020-10-19 00:00:00+00:00,60.13717250054158,62.35167316316335,59.89422978505493,61.40793991088867,,1199317
AIR.PA,2020-10-20 00:00:00+00:00,61.18368880426548,63.528995996287854,60.65108828259861,62.54789352416992,,2501202
AIR.PA,2020-10-21 00:00:00+00:00,62.99639164810602,63.01508338671193,59.80078871221151,59.85684967041016,,2110298
AIR.PA,2020-10-22 00:00:00+00:00,59.47375449024538,60.40814181254677,58.45527216636068,60.22126007080078,,1983309
AIR.PA,2020-10-23 00:00:00+00:00,60.968776158405205,64.19240974744059,60.94074567779254,63.56637191772461,,3398269
AIR.PA,2020-10-26 00:00:00+00:00,62.239540046832126,65.11745470756932,61.37990542208502,61.52940368652344,,3086066
AIR.PA,2020-10-27 00:00:00+00:00,61.482688918151325,61.51071939732901,58.93180838083845,59.80078887939453,,2483118
AIR.PA,2020-10-28 00:00:00+00:00,57.941352999340445,58.614112973827154,56.14733115324862,57.71710205078125,,3855312
AIR.PA,2020-10-29 00:00:00+00:00,57.932014527359634,59.66997553348519,55.39047984619496,57.464820861816406,,3558316
AIR.PA,2020-10-30 00:00:00+00:00,56.53043709701965,59.25884656500272,56.53043709701965,58.483306884765625,,2533525
AIR.PA,2020-11-02 00:00:00+00:00,58.83837119224308,59.782100825304845,57.63301068351283,58.950496673583984,,1840502
AIR.PA,2020-11-03 00:00:00+00:00,59.80078853960863,62.36100780289396,59.70735123327739,61.931190490722656,,2549566
AIR.PA,2020-11-04 00:00:00+00:00,60.88468119506,64.69697604289198,59.98766309447771,64.08028411865234,,2874383
AIR.PA,2020-11-05 00:00:00+00:00,64.23912776005933,65.9583969939182,63.81865632078999,65.76217651367188,,2203607
AIR.PA,2020-11-06 00:00:00+00:00,64.95861065029332,66.34150717599051,64.29519643399067,65.40711975097656,,2672747
AIR.PA,2020-11-09 00:00:00+00:00,67.08901751613952,84.49665204171478,67.0422952950719,77.55415344238281,,10568937
AIR.PA,2020-11-10 00:00:00+00:00,77.01219893210003,83.09506220195969,76.43288337322437,82.15132904052734,,7232758
AIR.PA,2020-11-11 00:00:00+00:00,82.22608965292744,83.66504707731087,80.19847074399124,81.29170227050781,,3265918
AIR.PA,2020-11-12 00:00:00+00:00,79.75930799694007,80.80582443770052,77.8625027402199,79.05851745605469,,2822386
AIR.PA,2020-11-13 00:00:00+00:00,78.48853272364755,81.57201364645744,77.7877422529007,79.94617462158203,,2420350
AIR.PA,2020-11-16 00:00:00+00:00,81.66545072928291,85.40299989649212,81.57201342586454,84.09485626220703,,3884774
AIR.PA,2020-11-17 00:00:00+00:00,84.2256696647067,84.28173062083077,81.89904731103758,84.17894744873047,,2891922
AIR.PA,2020-11-18 00:00:00+00:00,84.36582943228682,84.5620499081082,81.9738002464919,84.09485626220703,,2642183
AIR.PA,2020-11-19 00:00:00+00:00,82.69327549979666,84.02010374605429,82.2447664621047,83.46881866455078,,2360085
AIR.PA,2020-11-20 00:00:00+00:00,83.68373135719813,84.09486408505535,82.5624693542547,82.8240966796875,,2253690
